Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:15,00:05,03h 50m,1429,29 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:15,00:20,04h 05m,INR 1400,26 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),20:15,00:00,03h 45m,INR 1799,19 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:00,04h 30m,INR 1519,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:00,04h 30m,INR 1300,36 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Krishna Travels,A/C Seater / Sleeper (2+2),20:30,22:35,02h 05m,INR 1199,45 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
GK Travels,A/C Seater/Sleeper (2+1),20:30,01:00,04h 30m,INR 1199,10 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,VE A/C Seater / Sleeper (2+2),20:30,00:45,04h 15m,INR 1260,55 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),20:30,23:23,02h 53m,INR 1600,20 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,AC Sleeper (2+1),20:46,00:46,04h 00m,1621,20 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),20:55,23:05,02h 10m,INR 1399,32 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),21:00,00:48,03h 48m,INR 1199,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Fouji travels,A/C Seater / Sleeper (2+1),21:00,00:00,03h 00m,INR 1299,29 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),21:00,01:08,04h 08m,INR 1599,16 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),21:00,01:00,04h 00m,INR 1699,38 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),21:00,01:00,04h 00m,INR 1400,36 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Dhruv Travels,A/C Seater / Sleeper (2+1),21:00,00:40,03h 40m,INR 1299,21 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),21:00,00:45,03h 45m,INR 1468,23 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,AC Sleeper (2+1),21:00,01:02,04h 02m,1521,14 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Krishna Travels,A/C Seater/Sleeper (2+1),21:00,23:25,02h 25m,INR 1099,33 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),21:00,23:05,02h 05m,INR 1599,36 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:05,01:05,04h 00m,INR 1200,26 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:05,01:00,03h 55m,INR 1399,35 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
VGO BUS,VE A/C Seater / Sleeper (2+1),21:10,02:10,05h 00m,INR 1249,21 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Revanta Roadlines,A/C Seater / Sleeper (2+2),21:15,01:05,03h 50m,INR 1399,47 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),21:15,00:45,03h 30m,INR 1999,11 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:20,02:05,04h 45m,INR 1536,25 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Fouji travels,A/C Seater / Sleeper (2+1),21:30,00:30,03h 00m,INR 1299,14 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,AC Sleeper (2+1),21:30,01:14,03h 44m,1221,30 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),21:30,01:10,03h 40m,INR 1699,36 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Sai Anand,A/C Seater / Sleeper (2+1),21:30,02:15,04h 45m,INR 1299,27 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,01:35,04h 05m,INR 1707,25 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,VE A/C Sleeper (2+1),21:30,00:45,03h 15m,INR 1899,25 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),21:30,23:55,02h 25m,INR 1299,5 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:40,01:30,03h 50m,INR 1514,33 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,INR 1591,30 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,INR 1503,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),21:45,00:20,02h 35m,1572,28 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,02:00,04h 10m,INR 1514,32 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Gola Bus Service,A/C Seater/Sleeper (2+1),21:50,01:25,03h 35m,INR 1599,39 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02:09,04h 09m,INR 1199,26 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,VE A/C Seater / Sleeper (2+2),22:00,03:00,05h 00m,INR 1400,50 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,VE A/C Sleeper (2+1),22:00,02:02,04h 02m,1521,14 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,01:20,03h 20m,INR 1749,23 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,VE A/C Sleeper (2+1),22:00,01:30,03h 30m,INR 2099,23 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),22:00,01:25,03h 25m,INR 1426,19 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:05,01:35,03h 30m,INR 1200,23 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),22:10,02:10,04h 00m,INR 1399,28 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,22:10,02:16,04h 06m,INR 1000,30 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,02:35,04h 20m,INR 1346,22 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Rajdhani Tourist Bus Service,A/C Sleeper (2+1),22:15,02:55,04h 40m,1063,12 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
DURGA TRAVELS,A/C Seater / Sleeper (2+2),22:16,02:30,04h 14m,INR 1099,40 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,02:25,04h 00m,INR 1614,30 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),22:30,02:00,03h 30m,INR 1499,21 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,INR 1049,18 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,02:10,03h 40m,INR 1299,27 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,02:25,03h 55m,INR 1478,29 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
DURGA TRAVELS,A/C Seater/Sleeper (2+1),22:30,02:59,04h 29m,INR 1099,19 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,02:00,03h 30m,INR 1529,29 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:30,01:23,02h 53m,INR 1600,20 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,02:30,03h 55m,INR 1612,25 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,AC Sleeper (2+1),22:35,02:05,03h 30m,1521,34 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,02:45,04h 05m,INR 1299,32 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Gola Bus Service,VE A/C Seater (2+2),22:40,03:10,04h 30m,INR 1499,45 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Satlok express,A/C Seater / Sleeper (2+1),22:45,02:47,04h 02m,INR 1427.62,43 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),22:45,02:15,03h 30m,INR 2099,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Khajuraho Travels,AC Sleeper (2+1),22:45,02:30,03h 45m,1221,30 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Mahalaxmi Travels,Volvo 9600 A/C Sleeper (2+1),22:45,03:45,05h 00m,INR 1649,27 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Satlok express,A/C Seater / Sleeper (2+1),22:45,02:47,04h 02m,INR 899,43 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Ashok Bus Service,VE A/C Sleeper (2+1),22:45,03:15,04h 30m,INR 1199,30 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),22:50,01:55,03h 05m,INR 1399,41 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Gajraj bus service,Bharat Benz A/C Sleeper (2+1),22:50,02:30,03h 40m,INR 1500,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:40,03h 40m,INR 1419,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:00,03h 00m,INR 1125,35 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:00,02:35,03h 35m,INR 1229,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Aadishakti Travels,Bharat Benz A/C Seater (2+2),23:00,02:40,03h 40m,INR 1149,20 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),23:15,02:45,03h 30m,INR 1399,21 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,02:30,03h 15m,INR 1349,25 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Satlok express,A/C Seater / Sleeper (2+2),23:15,03:17,04h 02m,INR 1099,23 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),23:15,02:50,03h 35m,INR 1299,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,02:45,03h 30m,INR 1574,33 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Hare Rama Travels,A/C Seater/Sleeper (2+1),23:15,03:00,03h 45m,INR 1299,40 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
PRATAP T&C,A/C Seater / Sleeper (2+2),23:15,02:45,03h 30m,1449,45 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03:05,03h 45m,INR 1406,35 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03:30,04h 10m,INR 1300,24 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:25,02:35,03h 10m,INR 1340,24 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,INR 1544,27 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,02:30,03h 00m,INR 1399,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:30,04h 00m,INR 1186,29 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Miles India Private Limited,Scania AC Multi Axle Sleeper (2+1),23:30,04:00,04h 30m,INR 1499,14 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),23:30,03:00,03h 30m,INR 1499,30 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),23:30,02:45,03h 15m,INR 1709,16 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Ashok Bus Service,VE A/C Sleeper (2+1),23:45,04:30,04h 45m,INR 1099,33 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:25,03h 40m,INR 1418,33 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,INR 1479,22 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,03:10,03h 15m,INR 1329,32 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (2+2),14:45,21:45,07h 00m,INR 1025,59 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Kalpana Travels Kanpur,Bharat Benz A/C Sleeper (2+1),15:00,19:30,04h 30m,INR 899,22 Seats available,"2.1
7",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),15:05,22:00,06h 55m,INR 1200,58 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Panwar tour and Travels,A/C Seater (2+2),16:00,20:00,04h 00m,INR 1250,49 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Travel Express,AC Seater (2+2),17:00,22:55,05h 55m,INR 1799,45 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,17:10,21:00,03h 50m,INR 2750,38 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
FlixBus,A/C Sleeper (2+1),17:30,21:50,04h 20m,INR 1348,3 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Panwar tour and Travels,A/C Seater / Sleeper (2+2),17:45,21:45,04h 00m,INR 1444,32 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Panwar tour and Travels,A/C Seater / Sleeper (2+2),18:00,22:00,04h 00m,INR 1544,34 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
United Manjushree tours and Travels,A/C Seater Push Back (2+2),18:00,23:00,05h 00m,INR 3100,45 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Yadav Vishvkarma Tour And Travels,A/C Seater / Sleeper (2+1),18:01,21:41,03h 40m,INR 1999,26 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
NAYAR TRAVELS (OPC) PVT LTD,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:00,22:00,03h 00m,INR 1499,49 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
KST Travels,A/C Seater / Sleeper (2+2),19:25,23:25,04h 00m,INR 1299,19 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,19:30,23:31,04h 01m,INR 1000,18 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Vinay Travels,A/C Seater / Sleeper (2+2),19:50,00:20,04h 30m,1290,36 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
New Shatabdi Travels,NON A/C Sleeper (2+1),20:00,00:30,04h 30m,INR 4500,30 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Shree Saroj Travels,A/C Seater/Sleeper (2+1),20:00,23:10,03h 10m,INR 1499,27 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
KN Nehra Travels,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,INR 1299,24 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
FlixBus,A/C Sleeper (2+1),20:00,00:20,04h 20m,INR 935,9 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
FlixBus,A/C Sleeper (2+1),20:10,00:10,04h 00m,INR 1348,6 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Vinay Travels,VE A/C Seater / Sleeper (2+1),20:30,00:20,03h 50m,1390,28 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
KN Nehra Travels,A/C Seater / Sleeper (2+1),20:30,23:50,03h 20m,INR 1299,24 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Shri Sai Safar Travels,A/C Seater / Sleeper (2+1),20:31,02:31,06h 00m,INR 1142.86,12 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Shree Saroj Travels,A/C Seater / Sleeper (2+2),21:00,00:05,03h 05m,INR 1499,39 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
New Yadav Vishwakarma Tour and Travels,Bharat Benz NON A/C sleeper (2+1),21:00,00:30,03h 30m,INR 1199,6 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Hari Das Tour &Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,01:00,04h 00m,INR 3000,47 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
KST Travels,A/C Seater / Sleeper (2+1),21:25,00:55,03h 30m,INR 1299,36 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Rama Krishna Tour and Travels,AC Sleeper (2+1),21:30,00:31,03h 01m,INR 999,12 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Raj Shila Travels,A/C Seater / Sleeper (2+2),21:30,00:30,03h 00m,INR 1390,26 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Pitambra Travels (Sunny Safar Express),A/C Sleeper (2+1),21:30,00:35,03h 05m,1498,15 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Hans India Tour,A/C Seater / Sleeper (2+2),22:00,01:30,03h 30m,INR 1500,37 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Hans India Tour,A/C Seater / Sleeper (2+2),22:00,01:30,03h 30m,INR 1500,48 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Shitla Travels,A/C Sleeper (2+1),22:00,03:30,05h 30m,INR 1000,26 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
Kalpana Travels Kanpur,NON AC Seater / Sleeper 2+1,22:15,02:45,04h 30m,INR 999,7 Seats available,2.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,Uttar Pradesh
